DateTime,Players,FinalPrice,DateTimeStr
2/17/2017 0:00,41646,1209,2017-02-17
2/18/2017 0:00,48737,1209,2017-02-18
2/19/2017 0:00,44002,1209,2017-02-19
2/20/2017 0:00,36401,1209,2017-02-20
2/21/2017 0:00,35515,1209,2017-02-21
2/22/2017 0:00,35279,449,2017-02-22
2/23/2017 0:00,32482,449,2017-02-23
2/24/2017 0:00,36744,449,2017-02-24
2/25/2017 0:00,44197,449,2017-02-25
2/26/2017 0:00,43672,449,2017-02-26
2/27/2017 0:00,35329,449,2017-02-27
2/28/2017 0:00,34951,449,2017-02-28
3/1/2017 0:00,34112,449,2017-03-01
3/2/2017 0:00,33415,449,2017-03-02
3/3/2017 0:00,37172,449,2017-03-03
3/4/2017 0:00,45103,449,2017-03-04
3/5/2017 0:00,41238,449,2017-03-05
3/6/2017 0:00,29423,449,2017-03-06
3/7/2017 0:00,29255,449,2017-03-07
3/8/2017 0:00,30634,449,2017-03-08
3/9/2017 0:00,30430,449,2017-03-09
3/10/2017 0:00,38095,449,2017-03-10
3/11/2017 0:00,44651,449,2017-03-11
3/12/2017 0:00,40452,449,2017-03-12
3/13/2017 0:00,30873,449,2017-03-13
3/14/2017 0:00,32476,449,2017-03-14
3/15/2017 0:00,36149,449,2017-03-15
3/16/2017 0:00,32022,449,2017-03-16
3/17/2017 0:00,38519,449,2017-03-17
3/18/2017 0:00,46984,449,2017-03-18
3/19/2017 0:00,44089,449,2017-03-19
3/20/2017 0:00,30988,449,2017-03-20
3/21/2017 0:00,20325,449,2017-03-21
3/22/2017 0:00,15442,449,2017-03-22
3/23/2017 0:00,29319,449,2017-03-23
3/24/2017 0:00,37241,449,2017-03-24
3/25/2017 0:00,47655,449,2017-03-25
3/26/2017 0:00,45447,449,2017-03-26
3/27/2017 0:00,35486,449,2017-03-27
3/28/2017 0:00,31674,449,2017-03-28
3/29/2017 0:00,38388,449,2017-03-29
3/30/2017 0:00,35049,449,2017-03-30
3/31/2017 0:00,38028,449,2017-03-31
4/1/2017 0:00,46815,449,2017-04-01
4/2/2017 0:00,45794,449,2017-04-02
4/3/2017 0:00,36881,449,2017-04-03
4/4/2017 0:00,32982,449,2017-04-04
4/5/2017 0:00,35431,449,2017-04-05
4/6/2017 0:00,34701,449,2017-04-06
4/7/2017 0:00,38788,449,2017-04-07
4/8/2017 0:00,45283,449,2017-04-08
4/9/2017 0:00,40663,449,2017-04-09
4/10/2017 0:00,31869,449,2017-04-10
4/11/2017 0:00,33368,449,2017-04-11
4/12/2017 0:00,31830,449,2017-04-12
4/13/2017 0:00,33275,449,2017-04-13
4/14/2017 0:00,41249,449,2017-04-14
4/15/2017 0:00,41408,449,2017-04-15
4/16/2017 0:00,35431,449,2017-04-16
4/17/2017 0:00,33931,449,2017-04-17
4/18/2017 0:00,30520,449,2017-04-18
4/19/2017 0:00,31243,449,2017-04-19
4/20/2017 0:00,34123,449,2017-04-20
4/21/2017 0:00,41322,449,2017-04-21
4/22/2017 0:00,43843,449,2017-04-22
4/23/2017 0:00,41425,449,2017-04-23
4/24/2017 0:00,32632,449,2017-04-24
4/25/2017 0:00,31724,449,2017-04-25
4/26/2017 0:00,31812,449,2017-04-26
4/27/2017 0:00,27318,449,2017-04-27
4/28/2017 0:00,38046,449,2017-04-28
4/29/2017 0:00,40762,449,2017-04-29
4/30/2017 0:00,39098,449,2017-04-30
5/1/2017 0:00,34663,449,2017-05-01
5/2/2017 0:00,29560,449,2017-05-02
5/3/2017 0:00,32770,449,2017-05-03
5/4/2017 0:00,31659,449,2017-05-04
5/5/2017 0:00,36446,449,2017-05-05
5/6/2017 0:00,41734,449,2017-05-06
5/7/2017 0:00,38679,449,2017-05-07
5/8/2017 0:00,32644,449,2017-05-08
5/9/2017 0:00,32496,449,2017-05-09
5/10/2017 0:00,32427,449,2017-05-10
5/11/2017 0:00,31080,449,2017-05-11
5/12/2017 0:00,38553,449,2017-05-12
5/13/2017 0:00,42961,449,2017-05-13
5/14/2017 0:00,39438,449,2017-05-14
5/15/2017 0:00,30307,449,2017-05-15
5/16/2017 0:00,31276,449,2017-05-16
5/17/2017 0:00,28084,449,2017-05-17
5/18/2017 0:00,31227,449,2017-05-18
5/19/2017 0:00,38575,449,2017-05-19
5/20/2017 0:00,44112,449,2017-05-20
5/21/2017 0:00,41247,449,2017-05-21
5/22/2017 0:00,34149,449,2017-05-22
5/23/2017 0:00,35380,449,2017-05-23
5/24/2017 0:00,33858,449,2017-05-24
5/25/2017 0:00,37099,449,2017-05-25
5/26/2017 0:00,36806,449,2017-05-26
5/27/2017 0:00,42580,449,2017-05-27
5/28/2017 0:00,41757,449,2017-05-28
5/29/2017 0:00,37841,449,2017-05-29
5/30/2017 0:00,34362,449,2017-05-30
5/31/2017 0:00,33716,449,2017-05-31
6/1/2017 0:00,32332,449,2017-06-01
6/2/2017 0:00,37401,449,2017-06-02
6/3/2017 0:00,41789,449,2017-06-03
6/4/2017 0:00,39881,449,2017-06-04
6/5/2017 0:00,32524,449,2017-06-05
6/6/2017 0:00,41872,449,2017-06-06
6/7/2017 0:00,36008,449,2017-06-07
6/8/2017 0:00,38813,449,2017-06-08
6/9/2017 0:00,40013,449,2017-06-09
6/10/2017 0:00,43245,449,2017-06-10
6/11/2017 0:00,39932,449,2017-06-11
6/12/2017 0:00,33613,449,2017-06-12
6/13/2017 0:00,33401,449,2017-06-13
6/14/2017 0:00,33488,449,2017-06-14
6/15/2017 0:00,34020,449,2017-06-15
6/16/2017 0:00,37120,449,2017-06-16
6/17/2017 0:00,39479,449,2017-06-17
6/18/2017 0:00,36015,449,2017-06-18
6/19/2017 0:00,31938,449,2017-06-19
6/20/2017 0:00,33326,449,2017-06-20
6/21/2017 0:00,34105,449,2017-06-21
6/22/2017 0:00,33281,449,2017-06-22
6/23/2017 0:00,36018,449,2017-06-23
6/24/2017 0:00,39512,449,2017-06-24
6/25/2017 0:00,37887,449,2017-06-25
6/26/2017 0:00,34256,449,2017-06-26
6/27/2017 0:00,36331,449,2017-06-27
6/28/2017 0:00,36339,449,2017-06-28
6/29/2017 0:00,36616,449,2017-06-29
6/30/2017 0:00,39700,449,2017-06-30
7/1/2017 0:00,40825,449,2017-07-01
7/2/2017 0:00,40708,449,2017-07-02
7/3/2017 0:00,37191,449,2017-07-03
7/4/2017 0:00,38908,449,2017-07-04
7/5/2017 0:00,40157,449,2017-07-05
7/6/2017 0:00,32907,529,2017-07-06
7/7/2017 0:00,40187,529,2017-07-07
7/8/2017 0:00,40925,529,2017-07-08
7/9/2017 0:00,40866,529,2017-07-09
7/10/2017 0:00,38919,529,2017-07-10
7/11/2017 0:00,40072,529,2017-07-11
7/12/2017 0:00,40185,529,2017-07-12
7/13/2017 0:00,39358,529,2017-07-13
7/14/2017 0:00,39883,529,2017-07-14
7/15/2017 0:00,40710,529,2017-07-15
7/16/2017 0:00,40948,529,2017-07-16
7/17/2017 0:00,37202,529,2017-07-17
7/18/2017 0:00,41428,529,2017-07-18
7/19/2017 0:00,47328,529,2017-07-19
7/20/2017 0:00,44865,529,2017-07-20
7/21/2017 0:00,45400,529,2017-07-21
7/22/2017 0:00,44982,529,2017-07-22
7/23/2017 0:00,45683,529,2017-07-23
7/24/2017 0:00,46943,529,2017-07-24
7/25/2017 0:00,44500,529,2017-07-25
7/26/2017 0:00,43782,529,2017-07-26
7/27/2017 0:00,45642,529,2017-07-27
7/28/2017 0:00,42977,349,2017-07-28
7/29/2017 0:00,44938,349,2017-07-29
7/30/2017 0:00,44341,349,2017-07-30
7/31/2017 0:00,43001,349,2017-07-31
8/1/2017 0:00,44625,349,2017-08-01
8/2/2017 0:00,43815,349,2017-08-02
8/3/2017 0:00,43416,349,2017-08-03
8/4/2017 0:00,42986,349,2017-08-04
8/5/2017 0:00,46276,349,2017-08-05
8/6/2017 0:00,45979,349,2017-08-06
8/7/2017 0:00,42329,349,2017-08-07
8/8/2017 0:00,43224,349,2017-08-08
8/9/2017 0:00,41609,349,2017-08-09
8/10/2017 0:00,45223,349,2017-08-10
8/11/2017 0:00,45045,349,2017-08-11
8/12/2017 0:00,47407,349,2017-08-12
8/13/2017 0:00,47100,349,2017-08-13
8/14/2017 0:00,44519,349,2017-08-14
8/15/2017 0:00,46707,349,2017-08-15
8/16/2017 0:00,45407,349,2017-08-16
8/17/2017 0:00,45989,349,2017-08-17
8/18/2017 0:00,46772,349,2017-08-18
8/19/2017 0:00,49317,349,2017-08-19
8/20/2017 0:00,52824,349,2017-08-20
8/21/2017 0:00,44338,349,2017-08-21
8/22/2017 0:00,45610,349,2017-08-22
8/23/2017 0:00,48113,349,2017-08-23
8/24/2017 0:00,46362,349,2017-08-24
8/25/2017 0:00,61243,349,2017-08-25
8/26/2017 0:00,71400,349,2017-08-26
8/27/2017 0:00,73864,349,2017-08-27
8/28/2017 0:00,56503,349,2017-08-28
8/29/2017 0:00,56919,349,2017-08-29
8/30/2017 0:00,52762,349,2017-08-30
8/31/2017 0:00,50562,349,2017-08-31
9/1/2017 0:00,55089,349,2017-09-01
9/2/2017 0:00,60044,349,2017-09-02
9/3/2017 0:00,56966,349,2017-09-03
9/4/2017 0:00,50387,349,2017-09-04
9/5/2017 0:00,49224,349,2017-09-05
9/6/2017 0:00,61969,349,2017-09-06
9/7/2017 0:00,60038,349,2017-09-07
9/8/2017 0:00,63409,349,2017-09-08
9/9/2017 0:00,70963,349,2017-09-09
9/10/2017 0:00,67816,349,2017-09-10
9/11/2017 0:00,51417,349,2017-09-11
9/12/2017 0:00,54074,349,2017-09-12
9/13/2017 0:00,56361,349,2017-09-13
9/14/2017 0:00,52066,349,2017-09-14
9/15/2017 0:00,63555,349,2017-09-15
9/16/2017 0:00,67376,349,2017-09-16
9/17/2017 0:00,62374,349,2017-09-17
9/18/2017 0:00,45734,349,2017-09-18
9/19/2017 0:00,44249,349,2017-09-19
9/20/2017 0:00,50664,349,2017-09-20
9/21/2017 0:00,48481,349,2017-09-21
9/22/2017 0:00,53989,349,2017-09-22
9/23/2017 0:00,62385,349,2017-09-23
9/24/2017 0:00,60212,349,2017-09-24
9/25/2017 0:00,42692,349,2017-09-25
9/26/2017 0:00,42612,349,2017-09-26
9/27/2017 0:00,45246,349,2017-09-27
9/28/2017 0:00,41854,349,2017-09-28
9/29/2017 0:00,51542,349,2017-09-29
9/30/2017 0:00,62054,349,2017-09-30
10/1/2017 0:00,57167,349,2017-10-01
10/2/2017 0:00,49812,349,2017-10-02
10/3/2017 0:00,52916,349,2017-10-03
10/4/2017 0:00,46581,349,2017-10-04
10/5/2017 0:00,48899,349,2017-10-05
10/6/2017 0:00,51618,349,2017-10-06
10/7/2017 0:00,60052,349,2017-10-07
10/8/2017 0:00,54896,349,2017-10-08
10/9/2017 0:00,42914,349,2017-10-09
10/10/2017 0:00,41356,349,2017-10-10
10/11/2017 0:00,40974,349,2017-10-11
10/12/2017 0:00,40959,349,2017-10-12
10/13/2017 0:00,47892,349,2017-10-13
10/14/2017 0:00,54539,349,2017-10-14
10/15/2017 0:00,49446,349,2017-10-15
10/16/2017 0:00,37049,349,2017-10-16
10/17/2017 0:00,40572,349,2017-10-17
10/18/2017 0:00,38731,349,2017-10-18
10/19/2017 0:00,37556,349,2017-10-19
10/20/2017 0:00,47256,349,2017-10-20
10/21/2017 0:00,55693,349,2017-10-21
10/22/2017 0:00,49840,349,2017-10-22
10/23/2017 0:00,39817,349,2017-10-23
10/24/2017 0:00,37477,349,2017-10-24
10/25/2017 0:00,39835,349,2017-10-25
10/26/2017 0:00,39820,349,2017-10-26
10/27/2017 0:00,49336,349,2017-10-27
10/28/2017 0:00,54731,349,2017-10-28
10/29/2017 0:00,49101,349,2017-10-29
10/30/2017 0:00,39094,349,2017-10-30
10/31/2017 0:00,40934,349,2017-10-31
11/1/2017 0:00,41172,349,2017-11-01
11/2/2017 0:00,41726,349,2017-11-02
11/3/2017 0:00,49120,349,2017-11-03
11/4/2017 0:00,53742,349,2017-11-04
11/5/2017 0:00,49633,349,2017-11-05
11/6/2017 0:00,35734,349,2017-11-06
11/7/2017 0:00,37155,349,2017-11-07
11/8/2017 0:00,35528,349,2017-11-08
11/9/2017 0:00,34556,349,2017-11-09
11/10/2017 0:00,46161,349,2017-11-10
11/11/2017 0:00,52214,349,2017-11-11
11/12/2017 0:00,46899,349,2017-11-12
11/13/2017 0:00,34239,349,2017-11-13
11/14/2017 0:00,34916,349,2017-11-14
11/15/2017 0:00,34548,349,2017-11-15
11/16/2017 0:00,36732,174.5,2017-11-16
11/17/2017 0:00,63909,174.5,2017-11-17
11/18/2017 0:00,93584,174.5,2017-11-18
11/19/2017 0:00,96599,174.5,2017-11-19
11/20/2017 0:00,73222,349,2017-11-20
11/21/2017 0:00,71280,174.5,2017-11-21
11/22/2017 0:00,71467,174.5,2017-11-22
11/23/2017 0:00,69509,174.5,2017-11-23
11/24/2017 0:00,84895,174.5,2017-11-24
11/25/2017 0:00,99655,174.5,2017-11-25
11/26/2017 0:00,95402,174.5,2017-11-26
11/27/2017 0:00,74808,174.5,2017-11-27
11/28/2017 0:00,75123,349,2017-11-28
11/29/2017 0:00,79865,349,2017-11-29
11/30/2017 0:00,74824,349,2017-11-30
12/1/2017 0:00,89333,349,2017-12-01
12/2/2017 0:00,98992,349,2017-12-02
12/3/2017 0:00,91042,349,2017-12-03
12/4/2017 0:00,69839,349,2017-12-04
12/5/2017 0:00,70620,349,2017-12-05
12/6/2017 0:00,85261,349,2017-12-06
12/7/2017 0:00,82604,349,2017-12-07
12/8/2017 0:00,90701,349,2017-12-08
12/9/2017 0:00,100845,349,2017-12-09
12/10/2017 0:00,93341,349,2017-12-10
12/11/2017 0:00,70966,349,2017-12-11
12/12/2017 0:00,68414,349,2017-12-12
12/13/2017 0:00,73472,349,2017-12-13
12/14/2017 0:00,61218,349,2017-12-14
12/15/2017 0:00,81503,349,2017-12-15
12/16/2017 0:00,95518,349,2017-12-16
12/17/2017 0:00,82371,349,2017-12-17
12/18/2017 0:00,68898,349,2017-12-18
12/19/2017 0:00,72470,349,2017-12-19
12/20/2017 0:00,76339,349,2017-12-20
12/21/2017 0:00,80476,209.4,2017-12-21
12/22/2017 0:00,88812,209.4,2017-12-22
12/23/2017 0:00,92471,209.4,2017-12-23
12/24/2017 0:00,84658,209.4,2017-12-24
12/25/2017 0:00,77995,209.4,2017-12-25
12/26/2017 0:00,86983,209.4,2017-12-26
12/27/2017 0:00,92090,209.4,2017-12-27
12/28/2017 0:00,92155,209.4,2017-12-28
12/29/2017 0:00,96539,209.4,2017-12-29
12/30/2017 0:00,99035,209.4,2017-12-30
12/31/2017 0:00,95477,209.4,2017-12-31
1/1/2018 0:00,87474,209.4,2018-01-01
1/2/2018 0:00,90574,209.4,2018-01-02
1/3/2018 0:00,88547,209.4,2018-01-03
1/4/2018 0:00,92955,349,2018-01-04
1/5/2018 0:00,102587,349,2018-01-05
1/6/2018 0:00,109318,349,2018-01-06
1/7/2018 0:00,102226,349,2018-01-07
1/8/2018 0:00,80542,349,2018-01-08
1/9/2018 0:00,78834,349,2018-01-09
1/10/2018 0:00,80999,349,2018-01-10
1/11/2018 0:00,79497,349,2018-01-11
1/12/2018 0:00,91391,349,2018-01-12
1/13/2018 0:00,107452,349,2018-01-13
1/14/2018 0:00,97520,349,2018-01-14
1/15/2018 0:00,79231,349,2018-01-15
1/16/2018 0:00,77053,349,2018-01-16
1/17/2018 0:00,79287,349,2018-01-17
1/18/2018 0:00,79366,349,2018-01-18
1/19/2018 0:00,88238,349,2018-01-19
1/20/2018 0:00,100428,349,2018-01-20
1/21/2018 0:00,94972,349,2018-01-21
1/22/2018 0:00,85102,349,2018-01-22
1/23/2018 0:00,71072,349,2018-01-23
1/24/2018 0:00,82543,349,2018-01-24
1/25/2018 0:00,82954,349,2018-01-25
1/26/2018 0:00,85414,349,2018-01-26
1/27/2018 0:00,96554,349,2018-01-27
1/28/2018 0:00,95701,349,2018-01-28
1/29/2018 0:00,74595,349,2018-01-29
1/30/2018 0:00,80850,349,2018-01-30
1/31/2018 0:00,77290,349,2018-01-31
2/1/2018 0:00,80086,349,2018-02-01
2/2/2018 0:00,89437,349,2018-02-02
2/3/2018 0:00,99612,349,2018-02-03
2/4/2018 0:00,99184,349,2018-02-04
2/5/2018 0:00,77394,349,2018-02-05
2/6/2018 0:00,79990,349,2018-02-06
2/7/2018 0:00,85371,349,2018-02-07
2/8/2018 0:00,81674,349,2018-02-08
2/9/2018 0:00,88099,349,2018-02-09
2/10/2018 0:00,98058,349,2018-02-10
2/11/2018 0:00,99128,349,2018-02-11
2/12/2018 0:00,82961,349,2018-02-12
2/13/2018 0:00,82384,349,2018-02-13
2/14/2018 0:00,76498,349,2018-02-14
2/15/2018 0:00,83156,349,2018-02-15
2/16/2018 0:00,97797,349,2018-02-16
2/17/2018 0:00,116140,349,2018-02-17
2/18/2018 0:00,125454,349,2018-02-18
2/19/2018 0:00,99430,349,2018-02-19
2/20/2018 0:00,96798,349,2018-02-20
2/21/2018 0:00,96344,349,2018-02-21
2/22/2018 0:00,94184,349,2018-02-22
2/23/2018 0:00,110336,349,2018-02-23
2/24/2018 0:00,121054,349,2018-02-24
2/25/2018 0:00,119290,349,2018-02-25
2/26/2018 0:00,97181,349,2018-02-26
2/27/2018 0:00,100533,349,2018-02-27
2/28/2018 0:00,103176,349,2018-02-28
3/1/2018 0:00,106002,349,2018-03-01
3/2/2018 0:00,119563,349,2018-03-02
3/3/2018 0:00,133106,349,2018-03-03
3/4/2018 0:00,123702,349,2018-03-04
3/5/2018 0:00,101042,349,2018-03-05
3/6/2018 0:00,117007,349,2018-03-06
3/7/2018 0:00,176784,349,2018-03-07
3/8/2018 0:00,153274,349,2018-03-08
3/9/2018 0:00,162181,349,2018-03-09
3/10/2018 0:00,178953,349,2018-03-10
3/11/2018 0:00,161990,349,2018-03-11
3/12/2018 0:00,123333,349,2018-03-12
3/13/2018 0:00,123552,349,2018-03-13
3/14/2018 0:00,110788,349,2018-03-14
3/15/2018 0:00,118957,349,2018-03-15
3/16/2018 0:00,138714,349,2018-03-16
3/17/2018 0:00,152188,349,2018-03-17
3/18/2018 0:00,139913,349,2018-03-18
3/19/2018 0:00,92766,349,2018-03-19
3/20/2018 0:00,100055,349,2018-03-20
3/21/2018 0:00,113768,349,2018-03-21
3/22/2018 0:00,107697,349,2018-03-22
3/23/2018 0:00,127072,349,2018-03-23
3/24/2018 0:00,144311,349,2018-03-24
3/25/2018 0:00,143612,349,2018-03-25
3/26/2018 0:00,113769,349,2018-03-26
3/27/2018 0:00,112499,349,2018-03-27
3/28/2018 0:00,114548,349,2018-03-28
3/29/2018 0:00,114748,349,2018-03-29
3/30/2018 0:00,130504,349,2018-03-30
3/31/2018 0:00,131928,349,2018-03-31
4/1/2018 0:00,116954,349,2018-04-01
4/2/2018 0:00,112092,349,2018-04-02
4/3/2018 0:00,106402,349,2018-04-03
4/4/2018 0:00,115611,349,2018-04-04
4/5/2018 0:00,111211,349,2018-04-05
4/6/2018 0:00,113381,349,2018-04-06
4/7/2018 0:00,114997,349,2018-04-07
4/8/2018 0:00,111651,349,2018-04-08
4/9/2018 0:00,97062,349,2018-04-09
4/10/2018 0:00,99065,349,2018-04-10
4/11/2018 0:00,99836,349,2018-04-11
4/12/2018 0:00,103153,349,2018-04-12
4/13/2018 0:00,116529,349,2018-04-13
4/14/2018 0:00,125070,349,2018-04-14
4/15/2018 0:00,115606,349,2018-04-15
4/16/2018 0:00,98763,349,2018-04-16
4/17/2018 0:00,100741,349,2018-04-17
4/18/2018 0:00,102921,349,2018-04-18
4/19/2018 0:00,99486,349,2018-04-19
4/20/2018 0:00,114101,349,2018-04-20
4/21/2018 0:00,122786,349,2018-04-21
4/22/2018 0:00,109659,349,2018-04-22
4/23/2018 0:00,94883,349,2018-04-23
4/24/2018 0:00,95809,349,2018-04-24
4/25/2018 0:00,94304,349,2018-04-25
4/26/2018 0:00,94136,349,2018-04-26
4/27/2018 0:00,104382,349,2018-04-27
4/28/2018 0:00,114224,349,2018-04-28
4/29/2018 0:00,111034,349,2018-04-29
4/30/2018 0:00,104954,349,2018-04-30
5/1/2018 0:00,101234,349,2018-05-01
5/2/2018 0:00,95123,349,2018-05-02
5/3/2018 0:00,92726,349,2018-05-03
5/4/2018 0:00,114267,349,2018-05-04
5/5/2018 0:00,115247,349,2018-05-05
5/6/2018 0:00,105536,349,2018-05-06
5/7/2018 0:00,90823,239,2018-05-07
5/8/2018 0:00,94746,239,2018-05-08
5/9/2018 0:00,95171,239,2018-05-09
5/10/2018 0:00,95557,239,2018-05-10
5/11/2018 0:00,103776,349,2018-05-11
5/12/2018 0:00,112276,349,2018-05-12
5/13/2018 0:00,102137,349,2018-05-13
5/14/2018 0:00,91782,349,2018-05-14
5/15/2018 0:00,87907,349,2018-05-15
5/16/2018 0:00,88788,349,2018-05-16
5/17/2018 0:00,90882,233.83,2018-05-17
5/18/2018 0:00,121151,233.83,2018-05-18
5/19/2018 0:00,142308,233.83,2018-05-19
5/20/2018 0:00,132135,233.83,2018-05-20
5/21/2018 0:00,126584,349,2018-05-21
5/22/2018 0:00,119771,349,2018-05-22
5/23/2018 0:00,111129,349,2018-05-23
5/24/2018 0:00,88049,349,2018-05-24
5/25/2018 0:00,124443,349,2018-05-25
5/26/2018 0:00,128728,349,2018-05-26
5/27/2018 0:00,116412,349,2018-05-27
5/28/2018 0:00,94252,349,2018-05-28
5/29/2018 0:00,102977,349,2018-05-29
5/30/2018 0:00,102086,349,2018-05-30
5/31/2018 0:00,100383,349,2018-05-31
6/1/2018 0:00,112414,349,2018-06-01
6/2/2018 0:00,118663,349,2018-06-02
6/3/2018 0:00,109559,349,2018-06-03
6/4/2018 0:00,95674,349,2018-06-04
6/5/2018 0:00,100292,349,2018-06-05
6/6/2018 0:00,99107,349,2018-06-06
6/7/2018 0:00,113277,349,2018-06-07
6/8/2018 0:00,143183,349,2018-06-08
6/9/2018 0:00,138078,349,2018-06-09
6/10/2018 0:00,126963,349,2018-06-10
6/11/2018 0:00,107252,349,2018-06-11
6/12/2018 0:00,107971,349,2018-06-12
6/13/2018 0:00,103912,349,2018-06-13
6/14/2018 0:00,105130,349,2018-06-14
6/15/2018 0:00,108109,349,2018-06-15
6/16/2018 0:00,107182,349,2018-06-16
6/17/2018 0:00,110746,349,2018-06-17
6/18/2018 0:00,94083,349,2018-06-18
6/19/2018 0:00,95176,349,2018-06-19
6/20/2018 0:00,84967,349,2018-06-20
6/21/2018 0:00,96030,349,2018-06-21
6/22/2018 0:00,102882,349,2018-06-22
6/23/2018 0:00,104886,349,2018-06-23
6/24/2018 0:00,102018,349,2018-06-24
6/25/2018 0:00,92010,349,2018-06-25
6/26/2018 0:00,94587,349,2018-06-26
6/27/2018 0:00,96400,349,2018-06-27
6/28/2018 0:00,91241,349,2018-06-28
6/29/2018 0:00,92605,349,2018-06-29
6/30/2018 0:00,97915,349,2018-06-30
7/1/2018 0:00,95867,349,2018-07-01
7/2/2018 0:00,90938,349,2018-07-02
7/3/2018 0:00,94167,349,2018-07-03
7/4/2018 0:00,101689,349,2018-07-04
7/5/2018 0:00,101223,349,2018-07-05
7/6/2018 0:00,105094,349,2018-07-06
7/7/2018 0:00,107758,349,2018-07-07
7/8/2018 0:00,103735,349,2018-07-08
7/9/2018 0:00,100118,349,2018-07-09
7/10/2018 0:00,103368,349,2018-07-10
7/11/2018 0:00,104640,349,2018-07-11
7/12/2018 0:00,101519,349,2018-07-12
7/13/2018 0:00,105175,349,2018-07-13
7/14/2018 0:00,103839,349,2018-07-14
7/15/2018 0:00,105208,349,2018-07-15
7/16/2018 0:00,102451,349,2018-07-16
7/17/2018 0:00,110262,349,2018-07-17
7/18/2018 0:00,115114,349,2018-07-18
7/19/2018 0:00,109919,349,2018-07-19
7/20/2018 0:00,112900,349,2018-07-20
7/21/2018 0:00,114890,349,2018-07-21
7/22/2018 0:00,117024,349,2018-07-22
7/23/2018 0:00,101733,349,2018-07-23
7/24/2018 0:00,103414,349,2018-07-24
7/25/2018 0:00,101492,349,2018-07-25
7/26/2018 0:00,99899,349,2018-07-26
7/27/2018 0:00,99937,349,2018-07-27
7/28/2018 0:00,100351,349,2018-07-28
7/29/2018 0:00,100890,349,2018-07-29
7/30/2018 0:00,98632,349,2018-07-30
7/31/2018 0:00,97898,349,2018-07-31
8/1/2018 0:00,98429,349,2018-08-01
8/2/2018 0:00,98668,349,2018-08-02
8/3/2018 0:00,99352,349,2018-08-03
8/4/2018 0:00,101525,349,2018-08-04
8/5/2018 0:00,104660,349,2018-08-05
8/6/2018 0:00,101685,349,2018-08-06
8/7/2018 0:00,102510,349,2018-08-07
8/8/2018 0:00,103377,349,2018-08-08
8/9/2018 0:00,99770,349,2018-08-09
8/10/2018 0:00,92390,349,2018-08-10
8/11/2018 0:00,95825,349,2018-08-11
8/12/2018 0:00,96412,349,2018-08-12
8/13/2018 0:00,94901,349,2018-08-13
8/14/2018 0:00,98694,349,2018-08-14
8/15/2018 0:00,96687,349,2018-08-15
8/16/2018 0:00,95486,244.3,2018-08-16
8/17/2018 0:00,115832,244.3,2018-08-17
8/18/2018 0:00,130546,244.3,2018-08-18
8/19/2018 0:00,135451,244.3,2018-08-19
8/20/2018 0:00,130937,349,2018-08-20
8/21/2018 0:00,115763,349,2018-08-21
8/22/2018 0:00,127904,349,2018-08-22
8/23/2018 0:00,117509,349,2018-08-23
8/24/2018 0:00,119387,349,2018-08-24
