DateTime,Players,Final Price
22/1/2018 00:00,82222,1499
23/1/2018 00:00,83708,1499
24/1/2018 00:00,83190,1499
25/1/2018 00:00,83799,1499
26/1/2018 00:00,88191,1499
27/1/2018 00:00,100670,1499
28/1/2018 00:00,100452,1499
29/1/2018 00:00,75357,1499
30/1/2018 00:00,76737,1499
31/1/2018 00:00,76384,1499
1/2/2018 00:00,73780,1499
2/2/2018 00:00,80666,1499
3/2/2018 00:00,92915,1499
4/2/2018 00:00,92150,1499
5/2/2018 00:00,68385,1499
6/2/2018 00:00,69119,1499
7/2/2018 00:00,69611,1499
8/2/2018 00:00,67157,1499
9/2/2018 00:00,71587,1499
10/2/2018 00:00,81278,1499
11/2/2018 00:00,83031,1499
12/2/2018 00:00,67324,1499
13/2/2018 00:00,66357,1499
14/2/2018 00:00,65844,1499
15/2/2018 00:00,62271,749.5
16/2/2018 00:00,69149,749.5
17/2/2018 00:00,87504,749.5
18/2/2018 00:00,94308,749.5
19/2/2018 00:00,78843,1499
20/2/2018 00:00,81719,1499
21/2/2018 00:00,78687,1499
22/2/2018 00:00,81431,1499
23/2/2018 00:00,82695,1499
24/2/2018 00:00,92524,1499
25/2/2018 00:00,89188,1499
26/2/2018 00:00,69180,1499
27/2/2018 00:00,69355,1499
28/2/2018 00:00,73053,1499
1/3/2018 00:00,68854,1499
2/3/2018 00:00,76910,1499
3/3/2018 00:00,89538,1499
4/3/2018 00:00,83639,1499
5/3/2018 00:00,61254,1499
6/3/2018 00:00,60593,1499
7/3/2018 00:00,63018,1499
8/3/2018 00:00,62556,1499
9/3/2018 00:00,71939,1499
10/3/2018 00:00,84776,1499
11/3/2018 00:00,75674,1499
12/3/2018 00:00,55841,1499
13/3/2018 00:00,54683,1499
14/3/2018 00:00,54835,1499
15/3/2018 00:00,54739,1499
16/3/2018 00:00,64641,1499
17/3/2018 00:00,78539,1499
18/3/2018 00:00,73476,1499
19/3/2018 00:00,54659,1499
20/3/2018 00:00,57889,1499
21/3/2018 00:00,57147,749.5
22/3/2018 00:00,58571,749.5
23/3/2018 00:00,70659,749.5
24/3/2018 00:00,79581,749.5
25/3/2018 00:00,82618,749.5
26/3/2018 00:00,66003,749.5
27/3/2018 00:00,68111,749.5
28/3/2018 00:00,71183,749.5
29/3/2018 00:00,78047,749.5
30/3/2018 00:00,89843,749.5
31/3/2018 00:00,95390,749.5
1/4/2018 00:00,89956,1499
2/4/2018 00:00,82754,1499
3/4/2018 00:00,74861,1499
4/4/2018 00:00,76670,1499
5/4/2018 00:00,73344,1499
6/4/2018 00:00,75649,1499
7/4/2018 00:00,78087,1499
8/4/2018 00:00,75745,1499
9/4/2018 00:00,60381,1499
10/4/2018 00:00,61105,1499
11/4/2018 00:00,60872,1499
12/4/2018 00:00,61874,1499
13/4/2018 00:00,69561,1499
14/4/2018 00:00,79226,1499
15/4/2018 00:00,74158,1499
16/4/2018 00:00,58816,1499
17/4/2018 00:00,58453,1499
18/4/2018 00:00,57223,1499
19/4/2018 00:00,54384,1499
20/4/2018 00:00,62050,1499
21/4/2018 00:00,70707,1499
22/4/2018 00:00,66986,1499
23/4/2018 00:00,53420,1499
24/4/2018 00:00,54124,1499
25/4/2018 00:00,52858,1499
26/4/2018 00:00,52308,1499
27/4/2018 00:00,58142,1499
28/4/2018 00:00,65312,1499
29/4/2018 00:00,66845,1499
30/4/2018 00:00,60669,1499
1/5/2018 00:00,57985,1499
2/5/2018 00:00,50534,1499
3/5/2018 00:00,46454,1499
4/5/2018 00:00,59584,1499
5/5/2018 00:00,62927,1499
6/5/2018 00:00,60036,1499
7/5/2018 00:00,47869,1499
8/5/2018 00:00,54614,749.5
9/5/2018 00:00,58898,749.5
10/5/2018 00:00,65002,749.5
11/5/2018 00:00,71138,749.5
12/5/2018 00:00,83671,749.5
13/5/2018 00:00,80378,749.5
14/5/2018 00:00,65915,749.5
15/5/2018 00:00,65065,1499
16/5/2018 00:00,66452,1499
17/5/2018 00:00,63536,1499
18/5/2018 00:00,74009,1499
19/5/2018 00:00,82861,1499
20/5/2018 00:00,77325,1499
21/5/2018 00:00,41163,1499
22/5/2018 00:00,46119,1499
23/5/2018 00:00,61224,1499
24/5/2018 00:00,61319,1499
25/5/2018 00:00,67345,1499
26/5/2018 00:00,72496,1499
27/5/2018 00:00,68299,1499
